# time[BJD] normflux normfluxerr
2458236.566565 1.032499 0.004893
2458236.567228 1.026042 0.004860
2458236.567890 1.030590 0.004879
2458236.568552 1.030554 0.004883
2458236.569216 1.029244 0.004880
2458236.569880 1.031579 0.004906
2458236.570544 1.030165 0.004905
2458236.571202 1.030700 0.004904
2458236.571863 1.023032 0.004872
2458236.572526 1.032196 0.004927
2458236.573188 1.020084 0.004873
2458236.573850 1.025425 0.004897
2458236.574514 1.028468 0.004918
2458236.575177 1.031838 0.004938
2458236.575841 1.022253 0.004894
2458236.576504 1.024672 0.004913
2458236.577170 1.025411 0.004926
2458236.577831 1.033474 0.004970
2458236.578493 1.025998 0.004957
2458236.579156 1.037004 0.005118
2458236.579819 1.031093 0.005041
2458236.580477 1.019199 0.005010
2458236.581140 1.026490 0.005121
2458236.581802 1.024796 0.005066
2458236.582465 1.029436 0.005055
2458236.583128 1.029507 0.005094
2458236.583793 1.031729 0.005031
2458236.584457 1.022421 0.004968
2458236.585120 1.029844 0.004992
2458236.585781 1.022044 0.004956
2458236.586445 1.025170 0.004978
2458236.587106 1.017888 0.004960
2458236.587769 1.020522 0.004996
2458236.588436 1.014667 0.004978
2458236.589101 1.028764 0.005050
2458236.589763 1.011599 0.004974
2458236.590425 1.014698 0.005006
2458236.591091 1.024635 0.005063
2458236.591751 1.021986 0.005076
2458236.592414 1.033148 0.005123
2458236.593077 1.022546 0.005074
2458236.593740 1.025704 0.005088
2458236.594519 1.021034 0.005068
2458236.595181 1.016675 0.005046
2458236.595843 1.024042 0.005084
2458236.596504 1.019906 0.005065
2458236.597166 1.018921 0.005062
2458236.597828 1.021379 0.005080
2458236.598491 1.023708 0.005097
2458236.599153 1.019724 0.005076
2458236.599817 1.008111 0.005014
2458236.600482 1.020061 0.005059
2458236.601146 1.022764 0.005074
2458236.601808 1.020512 0.005073
2458236.602472 1.013989 0.005046
2458236.603133 1.021285 0.005095
2458236.603796 1.023498 0.005116
2458236.604460 1.014477 0.005092
2458236.605126 1.024829 0.005157
2458236.605789 1.010184 0.005091
2458236.606449 1.027853 0.005179
2458236.607232 1.016815 0.005133
2458236.607897 1.021170 0.005163
2458236.608555 1.006960 0.005093
2458236.609218 1.020677 0.005161
2458236.609882 1.021951 0.005175
2458236.610544 1.010056 0.005123
2458236.611206 1.023999 0.005197
2458236.611868 1.020794 0.005182
2458236.612521 1.011749 0.005143
2458236.613301 1.009283 0.005136
2458236.613962 1.011935 0.005078
2458236.614622 1.007874 0.005056
2458236.615282 1.016695 0.005103
2458236.615944 1.009995 0.005081
2458236.616608 1.013306 0.005116
2458236.617271 1.013669 0.005135
2458236.617934 1.014781 0.005151
2458236.618596 1.008514 0.005125
2458236.619259 1.012763 0.005185
2458236.619922 1.007026 0.005150
2458236.620580 1.008620 0.005167
2458236.621242 1.003631 0.005153
2458236.621909 1.008584 0.005186
2458236.622690 1.010321 0.005210
2458236.623354 1.013318 0.005240
2458236.624018 1.006248 0.005215
2458236.624680 0.999440 0.005178
2458236.625343 1.000156 0.005197
2458236.626004 1.002512 0.005218
2458236.626664 1.005257 0.005238
2458236.627329 0.996417 0.005194
2458236.627992 0.994914 0.005193
2458236.628656 0.990404 0.005173
2458236.629320 0.998275 0.005213
2458236.629983 1.003678 0.005062
2458236.630645 0.999252 0.005048
2458236.631310 0.995337 0.005039
2458236.631973 0.995981 0.005045
2458236.632634 1.004520 0.005090
2458236.633297 0.994183 0.005050
2458236.633958 0.999314 0.005089
2458236.634618 0.994731 0.005071
2458236.635282 0.999352 0.005121
2458236.636043 0.990077 0.005139
2458236.636705 1.001903 0.005215
2458236.637367 0.996693 0.005199
2458236.638126 0.991651 0.005183
2458236.638789 0.988455 0.005183
2458236.639455 0.997621 0.005248
2458236.640116 0.987056 0.005196
2458236.640780 0.991768 0.005227
2458236.641444 0.990253 0.005228
2458236.642109 0.989262 0.005231
2458236.642767 0.991661 0.005252
2458236.643523 0.985668 0.005226
2458236.644186 0.993321 0.005274
2458236.644851 1.006714 0.005362
2458236.645513 0.991623 0.005304
2458236.646176 0.998633 0.005358
2458236.646838 0.995882 0.005350
2458236.647501 0.994939 0.005348
2458236.648163 0.978606 0.005277
2458236.648944 0.995525 0.005019
2458236.649606 0.998738 0.005056
2458236.650269 0.992449 0.005038
2458236.650929 0.994299 0.005068
2458236.651592 0.992382 0.005073
2458236.652255 0.990356 0.005078
2458236.652907 0.982440 0.005060
2458236.653573 0.990514 0.005130
2458236.654333 0.987197 0.005132
2458236.654995 0.995023 0.005191
2458236.655647 0.990318 0.005188
2458236.656309 0.991269 0.005212
2458236.656968 0.988465 0.005217
2458236.657627 0.980332 0.005194
2458236.658292 0.983664 0.005231
2458236.658955 0.993582 0.005302
2458236.659732 0.993889 0.005342
2458236.660394 0.992163 0.005437
2458236.661056 0.989026 0.005433
2458236.661719 0.984526 0.005418
2458236.662382 0.984700 0.005435
2458236.663045 0.987196 0.005469
2458236.663706 0.994174 0.005529
2458236.664370 0.990655 0.005532
2458236.665035 0.990080 0.005558
2458236.665698 0.989186 0.005586
2458236.666361 0.986191 0.005596
2458236.667022 0.987622 0.005633
2458236.667684 0.993111 0.005694
2458236.668349 0.991624 0.005716
2458236.669131 0.989160 0.005739
2458236.669792 0.986917 0.005761
2458236.670457 0.985935 0.005787
2458236.671125 0.997889 0.005746
2458236.671786 1.000669 0.005349
2458236.672451 0.997951 0.005362
2458236.673113 0.988484 0.005343
2458236.673776 1.009389 0.005489
2458236.674433 0.998001 0.005461
2458236.675095 0.989833 0.005448
2458236.675757 0.994296 0.005503
2458236.676420 1.001902 0.005582
2458236.677084 0.991382 0.005560
2458236.677867 0.991383 0.005603
2458236.678530 1.003030 0.005696
2458236.679193 1.004351 0.005738
2458236.679855 0.993509 0.005710
2458236.680518 0.998054 0.005772
2458236.681277 0.994566 0.005799
2458236.681939 0.999686 0.005875
2458236.682600 0.989823 0.005859
2458236.683263 0.984792 0.005872
2458236.683926 0.993381 0.005968
2458236.684587 0.981256 0.005930
2458236.685239 0.997766 0.006065
2458236.685901 1.003485 0.006249
2458236.686566 0.995785 0.006236
2458236.687228 0.985527 0.006205
2458236.687881 0.988943 0.006266
2458236.688544 0.990823 0.006327
2458236.689205 0.984760 0.006336
2458236.689866 0.992884 0.006429
2458236.690530 0.984865 0.006425
2458236.691191 0.971603 0.006384
2458236.691851 0.988246 0.006541
2458236.692513 0.985538 0.006576
2458236.693175 0.991932 0.006665
2458236.693839 0.987981 0.006689
2458236.694502 0.983098 0.006713
2458236.695164 0.981715 0.006752
2458236.695920 0.982475 0.006829
2458236.696583 0.986739 0.006917
2458236.697235 0.986090 0.006969
2458236.697898 0.984681 0.006653
2458236.698564 0.995707 0.006527
2458237.457338 0.991058 0.010165
2458237.457996 1.007961 0.009681
2458237.458655 1.013144 0.009139
2458237.459312 1.010607 0.008597
2458237.459966 0.999517 0.008077
2458237.460625 1.011889 0.007773
2458237.461403 1.011407 0.007277
2458237.462062 1.000018 0.006797
2458237.462721 1.007917 0.006487
2458237.463379 1.004410 0.006140
2458237.464038 1.007209 0.005880
2458237.464696 1.002925 0.005639
2458237.465355 0.999522 0.005449
2458237.466015 0.999982 0.005299
2458237.466674 0.998503 0.005163
2458237.467334 1.002696 0.005084
2458237.467992 1.003317 0.005015
2458237.468652 1.004079 0.004962
2458237.469311 1.002476 0.004918
2458237.469972 0.993646 0.004844
2458237.470750 0.991026 0.004796
2458237.471409 0.996507 0.004795
2458237.472068 0.992701 0.004764
2458237.472842 0.992110 0.004744
2458237.473498 0.999366 0.004767
2458237.474159 0.997353 0.004750
2458237.474817 0.994053 0.004718
2458237.475477 0.994585 0.004711
2458237.476135 0.998601 0.004723
2458237.476790 0.993736 0.004695
2458237.477450 0.991666 0.004684
2458237.478109 0.996588 0.004710
2458237.478767 0.997149 0.004718
2458237.479426 1.001615 0.004733
2458237.480085 0.999329 0.004716
2458237.480862 0.992351 0.004683
2458237.481522 0.985806 0.004653
2458237.482181 0.983010 0.004639
2458237.482840 0.981374 0.004629
2458237.483500 0.986755 0.004652
2458237.484162 0.988914 0.004665
2458237.484820 0.992248 0.004676
2458237.485479 0.992997 0.004665
2458237.486139 0.993524 0.004658
2458237.486797 0.992682 0.004653
2458237.487454 0.993722 0.004662
2458237.488113 0.994554 0.004666
2458237.488772 0.999818 0.004679
2458237.489431 0.996726 0.004658
2458237.490091 0.996456 0.004657
2458237.490749 0.994557 0.004650
2458237.491408 0.993536 0.004639
2458237.492068 0.989164 0.004617
2458237.492728 0.993079 0.004631
2458237.493387 0.988703 0.004616
2458237.494045 0.991758 0.004628
2458237.494704 0.996079 0.004649
2458237.495363 0.998183 0.004659
2458237.496021 0.993861 0.004638
2458237.496681 0.987036 0.004602
2458237.497341 0.985473 0.004596
2458237.497999 0.992554 0.004624
2458237.498659 0.984472 0.004584
2458237.499319 0.991740 0.004614
2458237.499977 1.002682 0.004667
2458237.500637 0.991104 0.004616
2458237.501299 0.994445 0.004628
2458237.502056 0.996334 0.004636
2458237.502715 0.996291 0.004634
2458237.503374 0.994868 0.004623
2458237.504056 1.001077 0.004660
2458237.504716 1.000799 0.004666
2458237.505378 0.995788 0.004646
2458237.506039 0.996488 0.004645
2458237.506702 0.992959 0.004630
2458237.507487 0.983779 0.004588
2458237.508150 0.996489 0.004648
2458237.508811 0.992930 0.004635
2458237.509475 1.005936 0.004693
2458237.510135 1.013420 0.004731
2458237.510799 1.003644 0.004682
2458237.511555 1.010206 0.004702
2458237.512217 1.014239 0.004716
2458237.512879 1.006650 0.004678
2458237.513545 1.008811 0.004680
2458237.514207 1.004854 0.004652
2458237.514871 1.003159 0.004649
2458237.515535 0.997242 0.004623
2458237.516197 1.005982 0.004674
2458237.516861 0.995178 0.004620
2458237.517522 0.993843 0.004616
2458237.518186 1.000225 0.004642
2458237.518850 0.996609 0.004615
2458237.519512 1.002124 0.004633
2458237.520176 0.998848 0.004613
2458237.520838 0.998204 0.004603
2458237.521500 1.001222 0.004623
2458237.522163 0.996339 0.004606
2458237.522825 1.000302 0.004632
2458237.523488 0.998090 0.004631
2458237.524149 1.002847 0.004663
2458237.524811 1.001141 0.004664
2458237.525471 0.998911 0.004658
2458237.526133 0.987137 0.004610
2458237.526795 0.993961 0.004651
2458237.527460 1.001490 0.004704
2458237.528127 1.004445 0.004722
2458237.528790 0.999719 0.004701
2458237.529453 1.002888 0.004709
2458237.530115 1.003986 0.004720
2458237.530778 0.995944 0.004688
2458237.531441 0.987460 0.004655
2458237.532201 0.997286 0.004696
2458237.532870 0.993462 0.004752
2458237.533533 0.998809 0.004803
2458237.534195 1.000388 0.004826
2458237.534858 0.991714 0.004783
2458237.535521 0.995922 0.004809
2458237.536179 0.997356 0.004817
2458237.536842 0.992594 0.004806
2458237.537503 0.993722 0.004811
2458237.538163 1.001730 0.004861
2458237.538820 1.001984 0.004935
2458237.539481 1.001441 0.004952
2458237.540143 1.003816 0.004972
2458237.540806 1.004239 0.004974
2458237.541466 1.006013 0.004987
2458237.542129 1.003055 0.004981
2458237.542791 1.000868 0.004983
2458237.543456 0.997305 0.004970
2458237.544119 0.996503 0.004977
2458237.544902 1.004167 0.005028
2458237.545563 0.996324 0.004999
2458237.546229 0.995965 0.005010
2458237.546892 0.995178 0.005014
2458237.547556 0.996012 0.005028
2458237.548217 0.996141 0.005034
2458237.548880 0.990770 0.005016
2458237.549537 0.986737 0.004996
2458237.550198 0.990780 0.005021
2458237.550862 0.996215 0.005053
2458237.551525 0.998084 0.005076
2458237.552206 0.995297 0.005102
2458237.552869 0.995148 0.005120
2458237.553532 0.993348 0.005103
2458237.554194 0.991129 0.005101
2458237.554858 0.982351 0.005067
2458237.555522 0.994519 0.005138
2458237.556188 0.991247 0.005128
2458237.556850 0.987093 0.005095
2458237.557512 0.992406 0.005122
2458237.558174 0.986999 0.005103
2458237.558839 0.985803 0.005130
2458237.559502 0.985161 0.005159
2458237.560164 0.987212 0.005176
2458237.560825 0.990143 0.005195
2458237.561588 0.991202 0.005206
2458237.562252 0.989714 0.005198
2458237.562920 0.984745 0.005172
2458237.563587 0.996593 0.005241
2458237.564250 0.994360 0.005235
2458237.564913 0.993743 0.005239
2458237.565575 0.998409 0.005264
2458237.566238 0.998848 0.005274
2458237.566900 1.003770 0.005328
2458237.567563 0.998167 0.005328
2458237.568228 0.999434 0.005345
2458237.568890 0.999325 0.005338
2458237.569554 0.995468 0.005313
2458237.570216 0.994860 0.005299
2458237.570880 0.995207 0.005299
2458237.571544 0.996569 0.005326
2458237.572207 0.999338 0.005367
2458237.572869 0.996074 0.005377
2458237.573532 0.998846 0.005388
2458237.574194 0.999891 0.005389
2458237.574857 0.995867 0.005398
2458237.575521 0.995911 0.005412
2458237.576174 0.996038 0.005433
2458237.576836 1.006895 0.005492
2458237.577502 1.004247 0.005483
2458237.578166 1.000273 0.005449
2458237.578830 0.998051 0.005425
2458237.579491 1.001813 0.005442
2458237.580154 1.003432 0.005457
2458237.580817 0.998248 0.005437
2458237.581474 0.992032 0.005422
2458237.582138 0.993670 0.005447
2458237.582805 0.990256 0.005443
2458237.583468 1.003386 0.005515
2458237.584130 0.993418 0.005455
2458237.584787 0.999313 0.005485
2458237.585448 1.001234 0.005510
2458237.586109 1.002016 0.005529
2458237.586772 0.997616 0.005503
2458237.587437 0.998502 0.005507
2458237.588097 1.001741 0.005528
2458237.588761 1.003064 0.005522
2458237.589423 1.001829 0.005504
2458237.590085 0.999038 0.005487
2458237.590749 0.995111 0.005464
2458237.591511 0.993761 0.005468
2458237.592174 0.990128 0.005453
2458237.592836 1.000161 0.005510
2458237.593499 1.007850 0.005555
2458237.594160 1.011850 0.005569
2458237.594820 1.005411 0.005538
2458237.595483 1.009159 0.005570
2458237.596146 1.008410 0.005570
2458237.596809 1.003731 0.005535
2458237.597470 1.005690 0.005536
2458237.598132 1.006876 0.005546
2458237.598792 1.011283 0.005571
2458237.599454 1.010657 0.005587
2458237.600116 1.015311 0.005606
2458237.600781 1.016186 0.005613
2458237.601443 1.011483 0.005617
2458237.602111 1.010084 0.005611
2458237.602774 1.011603 0.005624
2458237.603437 1.009717 0.005607
2458237.604090 1.007541 0.005586
2458237.604752 1.005405 0.005585
2458237.605416 1.008214 0.005612
2458237.606079 1.000830 0.005576
2458237.606743 1.010389 0.005598
2458237.607406 1.015166 0.005626
2458237.608068 1.015653 0.005654
2458237.608732 1.021188 0.005690
2458237.609396 1.018517 0.005661
2458237.610062 1.015658 0.005655
2458237.610723 1.019560 0.005668
2458237.611385 1.024899 0.005644
2458237.612048 1.014888 0.005588
2458237.612709 1.012921 0.005581
2458237.613371 1.008777 0.005578
2458237.614034 1.007921 0.005583
2458237.614696 1.005782 0.005594
2458237.615359 1.003450 0.005612
2458237.616027 1.007062 0.005633
2458237.616691 1.017000 0.005680
2458237.617356 1.013939 0.005693
2458237.618018 1.011031 0.005723
2458237.618680 1.002535 0.005697
2458237.619436 1.011847 0.005742
2458237.620100 1.006230 0.005736
2458237.620763 1.012486 0.005773
2458237.621426 1.009872 0.005753
2458237.622089 1.005681 0.005702
2458237.622752 1.020516 0.005778
2458237.623413 1.018019 0.005762
2458237.624067 1.023985 0.005799
2458237.624731 1.016431 0.005773
2458237.625394 1.017152 0.005787
2458237.626059 1.011530 0.005767
2458237.626721 1.017814 0.005758
2458237.627383 1.021533 0.005642
2458237.628039 1.019663 0.005641
2458237.628702 1.019757 0.005653
2458237.629365 1.010397 0.005619
2458237.630030 1.020975 0.005695
2458237.630691 1.015468 0.005679
2458237.631355 1.013090 0.005671
2458237.632018 1.021533 0.005726
2458237.632681 1.013337 0.005689
2458237.633340 1.017556 0.005776
2458237.634002 1.022456 0.005832
2458237.634786 1.028032 0.005889
2458237.635447 1.026387 0.005893
2458237.636110 1.027902 0.005918
2458237.636774 1.019053 0.005899
2458237.637436 1.013344 0.005892
2458237.638196 1.016705 0.005940
2458237.638858 1.023990 0.006003
2458237.639522 1.022807 0.006009
2458237.640183 1.021328 0.006004
2458237.640846 1.021235 0.006010
2458237.641509 1.014838 0.005983
2458237.642172 1.051414 0.006220
2458237.642832 1.015202 0.006036
2458237.643495 1.022014 0.006102
2458237.644162 1.017061 0.006095
2458237.644825 1.006370 0.006043
2458237.645488 1.011277 0.006081
2458237.646152 1.022272 0.005817
2458237.646816 1.007997 0.005757
2458237.647483 1.003575 0.005753
2458237.648145 0.956922 0.005502
2458237.648806 1.017147 0.005853
2458237.649469 1.013581 0.005843
2458237.650130 1.012412 0.005859
2458237.650789 1.020814 0.005933
2458237.651451 1.015105 0.005926
2458237.652116 1.015537 0.005963
2458237.652777 1.009687 0.005969
2458237.653441 1.012953 0.006017
2458237.654103 1.015332 0.006052
2458237.654763 1.015316 0.006092
2458237.655425 1.021259 0.006149
2458237.656172 1.022210 0.006166
2458237.656834 1.017198 0.006152
2458237.657495 1.021878 0.006297
2458237.658160 1.016352 0.006282
2458237.658820 1.004351 0.006237
2458237.659484 1.018650 0.006344
2458237.660145 1.007685 0.006300
2458237.660812 1.013683 0.006377
2458237.661591 1.012374 0.006402
2458237.662254 1.009780 0.006399
2458237.662916 1.002752 0.006373
2458237.663582 1.005354 0.006404
2458237.664248 0.983261 0.006289
2458237.665009 1.008798 0.006471
2458237.665672 1.015231 0.006543
2458237.666336 0.996739 0.006460
2458237.666999 0.988629 0.006448
2458237.667754 0.987592 0.006492
2458237.668416 0.999668 0.006371
2458237.669078 0.993711 0.006074
2458237.669741 0.994832 0.006118
2458237.670404 0.995673 0.006153
2458237.671184 0.998665 0.006202
2458237.671850 1.006293 0.006279
2458237.672513 0.998829 0.006269
2458237.673175 0.994337 0.006278
2458237.673956 0.992459 0.006303
2458237.674620 0.995883 0.006360
2458237.675283 1.010279 0.006486
2458237.675947 1.007124 0.006499
2458237.676703 1.006136 0.006538
2458237.677364 1.007091 0.006571
2458237.678028 1.007354 0.006593
2458237.678697 0.997605 0.006550
2458237.679359 0.980753 0.006471
2458237.680022 0.992605 0.006579
2458237.680685 0.986474 0.006572
2458237.681345 0.984329 0.006591
2458237.682004 0.988767 0.006650
2458237.682662 1.000117 0.006760
2458237.683324 0.990584 0.006729
2458237.683986 1.002309 0.006841
2458237.684649 0.987894 0.006846
2458237.685314 1.007728 0.007085
2458237.685977 0.997164 0.007052
2458237.686639 0.992030 0.007063
