TESSID,RA,dec
31602748,89.907937,-67.843739
32090407,58.526066,-69.260043
32092043,58.932710,-67.867765
32092116,58.903100,-68.075489
32092280,58.693537,-68.568634
32092484,58.946914,-69.214801
32092717,58.765317,-70.109987
32092813,58.851920,-70.417934
32093027,58.811142,-71.176474
32093133,58.930112,-71.532386
32150013,59.172191,-70.572010
32150270,59.035416,-69.736538
32150333,59.016679,-69.543848
32150630,59.244152,-68.626134
32151692,59.575483,-66.600607
32151781,59.490943,-66.841167
32151799,59.521954,-66.876810
32152015,59.486714,-67.605487
32152090,59.529733,-67.898859
32152492,59.493861,-69.208844
32152529,59.341446,-69.309119
32152552,59.275197,-69.379312
32152605,59.445332,-69.525595
32152978,59.392161,-70.738520
32153165,59.400723,-71.354546
32153214,59.295067,-71.544878
32153246,59.284098,-71.676313
32153309,59.381182,-71.877774
32153316,59.429055,-71.902640
32153468,59.748935,-71.599175
32153958,59.616971,-69.962238
32154131,59.629185,-69.267663
32154146,59.864966,-69.224607
32154622,59.856588,-67.677585
32154687,59.596278,-67.517191
33714875,60.368195,-72.425156
33714920,60.527886,-72.307968
33714944,60.398068,-72.255180
33715209,60.846786,-72.334923
33715210,60.839753,-72.336175
33715567,60.980155,-73.453228
33732017,61.434500,-73.280753
33732330,61.334812,-72.394341
33732557,61.722627,-72.111735
33732783,61.703689,-72.676394
33733072,61.851210,-73.428317
33733169,61.870068,-73.692681
33736207,62.235154,-73.585783
33736628,61.971186,-72.365810
33765888,62.105560,-71.938157
33765924,62.575720,-71.949569
33766129,62.514399,-72.416171
33766212,62.403817,-72.633181
33766642,62.355614,-73.724987
33766654,62.554347,-73.758538
33769748,62.990221,-73.634374
33769807,63.041975,-73.485468
33770773,63.278529,-72.820643
33770863,63.418336,-73.039884
33831130,63.211943,-73.755028
33833553,63.829024,-75.109410
33834068,63.573313,-73.823221
33834127,63.731288,-73.657837
33834253,63.722705,-73.360409
33834398,63.479935,-73.062873
33834425,63.819114,-73.004637
33834447,63.768930,-72.957466
33834484,63.838199,-72.861442
33834502,63.811966,-72.815818
33834564,63.785865,-72.641962
33834757,63.772750,-72.243537
33834805,63.764714,-72.142315
33834943,64.207136,-71.997810
33835925,64.149444,-74.287409
33838475,64.686341,-74.228872
33838777,64.307190,-73.460466
33838936,64.514785,-73.076939
33839044,64.626271,-72.829780
33839723,64.810249,-72.505017
33839863,64.714585,-72.750865
33840009,64.907363,-73.062364
33840271,64.913419,-73.689955
33840305,64.929866,-73.765243
33840575,65.001796,-74.319497
33840951,64.854508,-75.249869
33840973,65.000503,-75.295483
33862999,65.310484,-75.728478
33863369,65.185809,-74.793704
33864178,65.413300,-72.975374
33864198,65.211947,-72.948340
33864387,65.412763,-72.565569
33864553,65.107817,-72.254237
33864686,65.061018,-72.002099
33864807,65.690825,-72.089935
33864821,65.649405,-72.109354
33864849,65.651630,-72.153967
33864966,65.536175,-72.350755
33865093,65.761205,-72.606199
33866070,65.737145,-74.762920
33866201,65.689946,-75.128589
33877907,65.990438,-75.131469
33878035,66.036965,-74.745327
33878145,66.160796,-74.509120
33878459,66.090451,-73.814949
33878688,66.222280,-73.333345
33878971,66.139941,-72.718067
33879052,66.220598,-72.583572
33879314,66.166237,-72.088121
33879593,66.439351,-72.324092
33879760,66.599330,-72.681417
33879968,66.298830,-73.118746
33880047,66.352264,-73.325839
33880331,66.404046,-73.911428
33880350,66.293984,-73.957195
33880418,66.464234,-74.120684
33880746,66.396587,-74.870679
33881030,66.412286,-75.733759
339633029,110.073246,-59.500001
339633416,110.192500,-58.909479
339670512,110.525025,-59.537173
339732264,110.860781,-59.718566
339770560,111.121245,-59.372994
339770749,111.098111,-59.614099
339770817,111.196768,-59.709602
339771373,111.287283,-59.382480
339861887,111.476930,-59.640472
339892193,111.914984,-59.766621
348839250,98.726435,-56.581110
348839367,98.748624,-56.805850
348839374,98.766271,-56.817252
348839382,98.662850,-56.829518
348839459,98.664512,-56.965775
348839628,98.844405,-57.296999
348839640,98.673663,-57.319491
348839788,98.842780,-57.626437
348839915,98.758744,-57.869143
348840076,98.682986,-58.242920
348841203,98.874590,-59.333520
348841312,98.991882,-59.108288
348841387,98.986526,-58.952155
348841745,98.895241,-58.211718
348841866,98.902304,-57.885895
348842026,98.928001,-57.555766
348842237,98.860486,-57.121817
348842421,98.980047,-56.728638
348842703,98.965790,-56.227941
348842808,98.916963,-56.007760
348842907,98.970469,-55.808722
348844154,105.956728,-60.297638
348844417,105.768146,-60.715240
348844482,105.942891,-60.837386
348844681,105.849376,-61.167565
348844746,105.903564,-61.265222
348844800,105.806593,-61.365839
348894032,105.936163,-61.697420
348894045,105.818357,-61.713781
348894229,105.927036,-62.001506
348895138,105.907069,-63.524762
348895887,105.788375,-64.968230
348896634,106.142743,-65.520716
348896654,106.021291,-65.480271
348896748,106.107412,-65.263695
348896846,105.972022,-65.086385
348897766,106.034108,-63.430750
348898031,106.192377,-62.927677
348898049,106.060636,-62.902219
348898134,106.136409,-62.783739
348898195,106.098373,-62.668105
348898411,106.137627,-62.307331
348898540,106.130006,-62.088195
348898639,106.091602,-61.915899
348898673,106.161397,-61.843941
348898884,106.133237,-61.444722
348899264,106.181687,-60.807709
348899659,105.977487,-60.224035
348899878,106.268284,-59.945464
348899997,106.333361,-60.156117
348900258,106.437868,-60.573235
348900567,106.446244,-61.069124
348956945,106.385676,-61.805892
348957754,106.358603,-63.114982
348957793,106.255029,-63.177593
348957839,106.283001,-63.254756
348958152,106.348929,-63.806199
348958418,106.350487,-64.243426
348958914,106.275907,-65.150599
348959921,106.573572,-64.929856
348960236,106.684609,-64.318959
348960526,106.518480,-63.836560
348960658,106.686057,-63.626130
348960980,106.528446,-63.128008
348960986,106.490467,-63.115723
348961186,106.581671,-62.773438
348962000,106.458515,-61.471337
348962012,106.651301,-61.459805
348962074,106.630662,-61.366484
348962324,106.634859,-60.927623
348962987,106.637028,-59.996819
348991084,106.873696,-60.765947
348991099,106.894365,-60.784441
348991122,106.903942,-60.812340
348992095,106.745301,-62.352982
348992108,106.911078,-62.378147
348992408,106.744097,-62.869678
348992696,106.851438,-63.318907
348993084,106.850427,-63.962890
348993107,106.721726,-64.004082
348993481,106.739331,-64.602384
348993795,106.760662,-65.200821
348993992,106.907251,-65.536546
348994088,106.928313,-65.703776
348994735,107.075908,-65.032796
348994751,107.094886,-65.005776
348995130,107.020074,-64.370097
348995746,107.091133,-63.375240
348995958,107.106910,-63.053176
348996026,107.154376,-62.961137
348996104,107.020767,-62.820522
348996127,107.017117,-62.793800
348997307,107.082805,-61.076016
348998165,107.277667,-60.016945
349054977,107.345101,-60.289762
349055189,107.244480,-60.576969
349055504,107.239325,-60.980902
349055783,107.404924,-61.345721
349055837,107.245356,-61.435295
349055915,107.385458,-61.544131
349056430,107.406345,-62.305037
349056597,107.302320,-62.529936
349057168,107.340385,-63.440795
349057812,107.280220,-64.466698
349057976,107.321650,-64.745271
349058760,107.614955,-65.697191
349059078,107.613400,-65.115400
349059153,107.644225,-64.982757
349059354,107.504508,-64.618765
349059448,107.543976,-64.459111
349059547,107.601879,-64.294391
349059788,107.575219,-63.854299
349059821,107.419094,-63.810541
349059928,107.622042,-63.631997
349060722,107.466715,-62.359372
349061108,107.541137,-61.754447
349061113,107.473279,-61.745059
349061718,107.531934,-60.881044
349061746,107.504109,-60.834071
349061881,107.454211,-60.652387
349061976,107.468110,-60.513072
349091359,107.742476,-60.531412
349091788,107.828922,-61.093803
349092262,107.721307,-61.749240
349092320,107.835099,-61.828732
349092937,107.797458,-62.760677
349093114,107.757942,-63.023921
349093181,107.715487,-63.122769
349093351,107.794553,-63.384543
349093389,107.664810,-63.456108
349093484,107.869503,-63.614636
349093668,107.754634,-63.958776
349094313,107.882451,-64.946431
349095016,107.919805,-65.763995
349095149,107.921021,-65.509027
349095151,108.092294,-65.504639
349095214,107.996369,-65.392643
349095274,108.048899,-65.277384
349096085,107.957253,-63.875756
349096321,107.910260,-63.517360
349096580,108.127207,-63.103072
349097037,107.990773,-62.368112
349097226,108.056507,-62.046857
349097447,108.129526,-61.724578
349152048,108.051021,-61.271929
349152140,108.018933,-61.163537
349152386,108.003541,-60.800014
349152387,108.079202,-60.799396
349153143,108.330451,-60.058372
349153550,108.245394,-60.646840
349153627,108.365727,-60.762683
349154160,108.241396,-61.613177
349154435,108.180247,-62.016512
349154585,108.341822,-62.211374
349155285,108.279537,-63.344948
349155315,108.225098,-63.392936
349155856,108.315369,-64.308720
349156096,108.245497,-64.707259
349156098,108.183452,-64.709046
349156240,108.171651,-65.004084
349156557,108.140747,-65.549654
349156582,108.187146,-65.601171
349156927,108.620760,-65.665406
349157164,108.450747,-65.269101
349157265,108.468819,-65.094649
349157651,108.592294,-64.467694
349157682,108.411299,-64.435027
349158553,108.484245,-63.034535
349158866,108.597809,-62.565619
349190908,108.593765,-61.069785
349191509,108.569951,-60.206196
349191590,108.506681,-60.105286
349192028,108.836918,-60.377753
349192644,108.689460,-61.193170
349193640,108.783461,-62.639870
349193923,108.677374,-63.064292
349194124,108.747945,-63.362978
349194348,108.704951,-63.702933
349194688,108.787552,-64.229258
349194734,108.775376,-64.296967
349194868,108.694117,-64.525992
349195106,108.688140,-64.946192
349195442,108.675369,-65.572715
349195685,108.821057,-65.930182
349196585,109.027467,-64.487241
349268719,108.915776,-62.803036
349268805,108.973027,-62.664591
349269165,108.875461,-62.101974
349269235,109.103689,-62.001407
349269499,108.927242,-61.659241
349269701,108.929475,-61.386972
349269725,108.951209,-61.354894
349269962,109.020663,-61.052785
349270369,109.048320,-60.525029
349270437,108.895093,-60.435241
349272947,109.285157,-62.728575
349273158,109.343342,-63.021422
349273478,109.276345,-63.478995
349273863,109.150649,-64.053723
349273907,109.155012,-64.125535
349274292,109.247051,-64.714706
349274728,109.223291,-65.386206
349274787,109.299331,-65.492509
349274841,109.206730,-65.594242
349275562,109.455037,-65.214641
349304257,109.516393,-64.689736
349304574,109.374293,-64.171369
349305395,109.513497,-62.997042
349305992,109.546586,-62.134039
349306314,109.588784,-61.671969
349306411,109.414200,-61.525600
349306448,109.457338,-61.471574
349307237,109.525051,-60.450677
349307457,109.373681,-60.165060
349307891,109.777600,-60.258900
349308004,109.651479,-60.398883
349308191,109.693232,-60.602588
349308842,109.746935,-61.398825
349309133,109.766245,-61.790052
349309442,109.646862,-62.222925
349309552,109.812968,-62.358524
349309647,109.699837,-62.480401
349309931,109.633313,-62.880155
349310205,109.632812,-63.271599
349310417,109.688629,-63.569591
349310543,109.826331,-63.728606
349310599,109.754709,-63.807880
349310718,109.801961,-63.962687
349310788,109.633344,-64.064934
349311517,109.756903,-65.225631
349311905,109.716261,-65.838422
349311929,109.759281,-65.862885
349369449,109.894873,-64.769557
349369576,109.838223,-64.579839
349369985,110.039580,-64.001167
349370342,109.957349,-63.478557
349370704,109.934349,-62.931929
349370777,109.974288,-62.824788
349371337,110.059390,-62.041290
349371640,109.926600,-61.610241
349371685,109.877686,-61.532002
349371980,109.884611,-61.144977
349372072,110.000462,-61.034987
349373192,110.261058,-60.155529
349373226,110.242214,-60.183029
349373467,110.296028,-60.476365
349373905,110.100610,-60.990392
349374407,110.085565,-61.653905
349374677,110.234398,-62.049553
349374765,110.216819,-62.169886
349375972,110.218195,-63.754810
349408137,110.476429,-64.260773
349408403,110.469421,-63.899458
349409316,110.346136,-62.633315
349409806,110.371372,-61.992573
349409844,110.421206,-61.951411
349410198,110.411813,-61.502326
349410895,110.517414,-60.692833
349411520,110.414129,-59.940353
349411828,110.625223,-60.249290
349411876,110.565864,-60.304326
349411936,110.613078,-60.370621
349412213,110.801712,-60.713980
349412453,110.768551,-60.979870
349412691,110.774610,-61.303653
349413257,110.731033,-61.956846
349413295,110.734810,-62.008713
349413469,110.609510,-62.213664
349413521,110.775466,-62.271638
349413813,110.700116,-62.616153
349477633,110.613254,-62.830518
349478085,110.640924,-63.411069
349478155,110.589012,-63.489736
349478809,110.755620,-64.385737
349478970,110.729846,-64.632513
349479925,110.876473,-65.789945
349480480,110.832960,-65.055039
349480507,110.936772,-65.010940
349480752,110.860267,-64.692025
349481430,110.858526,-63.791650
349481594,110.936410,-63.581285
349482072,110.975897,-62.921877
349482432,110.895482,-62.446045
349482570,110.881311,-62.268272
349482777,110.910003,-61.988371
349483495,110.921276,-61.144371
349483608,110.926689,-60.993933
349483715,110.982688,-60.837989
349483886,110.825336,-60.645939
349484401,110.836452,-60.103629
349484523,110.928644,-59.971428
349484595,111.238206,-59.932038
349484636,111.278573,-60.001740
349484930,111.267830,-60.384580
349485031,111.057233,-60.499499
349517828,111.060709,-60.906015
349518145,111.255889,-61.316578
349518800,111.211815,-62.092488
349518888,111.229231,-62.207502
349519074,111.127873,-62.435992
349519544,111.218342,-63.011787
349520193,111.223238,-63.892403
349521703,111.326794,-65.805529
349521873,111.459331,-65.553215
349521875,111.366016,-65.551959
349522058,111.449556,-65.316070
349523385,111.309115,-63.373352
349523518,111.494612,-63.224281
349523628,111.398688,-63.060415
349523641,111.511783,-63.044999
349523766,111.373247,-62.882898
349524681,111.317349,-61.773233
349568905,111.381440,-60.729481
349569619,111.691583,-59.921917
349570063,111.593367,-60.447686
349570838,111.770795,-61.313985
349570925,111.722721,-61.423007
349571256,111.729006,-61.806035
349571331,111.590816,-61.903198
349571760,111.716903,-62.409637
349572706,111.565901,-63.606479
349573418,111.698508,-64.575746
349573519,111.679728,-64.733360
349573790,111.722954,-65.079735
349574122,111.585243,-65.575424
349574148,111.574941,-65.609451
349574321,111.572705,-65.812561
349575232,111.992591,-64.836911
349575563,112.002871,-64.410274
349575610,111.961613,-64.357516
349575612,112.008090,-64.356373
349576406,111.781218,-63.355108
349641041,111.782595,-62.977989
349641212,111.956954,-62.783267
349641284,111.881575,-62.696760
349642089,111.928210,-61.703096
349642390,111.824452,-61.350485
349642732,111.833658,-60.955912
349642737,111.921691,-60.947855
349642881,111.788060,-60.796623
349642928,111.966654,-60.727083
349642962,111.886970,-60.693633
349643646,111.870554,-59.994691
349643650,111.893791,-59.988824
349643750,112.144707,-59.970241
349643889,112.186014,-60.135468
349643957,112.254089,-60.191923
349644592,112.181144,-60.849490
349644606,112.116826,-60.865479
349645035,112.167066,-61.344815
349645139,112.209904,-61.479263
349645354,112.086569,-61.755101
349647167,112.201731,-63.938440
349647498,112.245643,-64.361693
349647610,112.214200,-64.509806
349647672,112.093942,-64.590839
349647697,112.155188,-64.636560
349647797,112.203743,-64.773036
349648152,112.220585,-65.244695
349648510,112.171480,-65.774750
349648786,112.457842,-65.729089
349676419,112.305015,-64.963934
349676703,112.269856,-64.592176
349677041,112.499357,-64.179579
349677222,112.400604,-63.946969
349677687,112.295840,-63.344684
349677777,112.285082,-63.245789
349677853,112.408912,-63.156384
349678022,112.482299,-62.918555
349678270,112.299104,-62.625381
349678942,112.386466,-61.815423
349679366,112.413670,-61.297305
349679418,112.486648,-61.249544
349680479,112.450716,-60.109444
349681003,112.540177,-60.343387
