# time[BJD] normflux normfluxerr quarter
2455744.832029 1.002584 0.000317 10
2455744.852463 1.002381 0.000317 10
2455744.872897 1.002291 0.000317 10
2455744.893331 1.002033 0.000317 10
2455744.913766 1.002110 0.000317 10
2455744.954634 1.002638 0.000317 10
2455744.975068 1.002328 0.000317 10
2455744.995503 1.003309 0.000317 10
2455745.015937 1.001570 0.000317 10
2455745.036371 1.001686 0.000317 10
2455745.056805 1.002436 0.000317 10
2455745.077239 1.001852 0.000317 10
2455745.097674 1.002635 0.000317 10
2455745.118108 1.002710 0.000317 10
2455745.138542 1.002894 0.000317 10
2455745.158976 1.002399 0.000317 10
2455745.179411 1.002435 0.000317 10
2455745.199845 1.002187 0.000317 10
2455745.220279 1.002997 0.000317 10
2455745.240713 1.002406 0.000317 10
2455745.261148 1.002885 0.000317 10
2455745.281582 1.002602 0.000317 10
2455745.302016 1.002531 0.000317 10
2455745.322450 1.002719 0.000317 10
2455745.342884 1.002784 0.000317 10
2455745.363319 1.003104 0.000317 10
2455745.383753 1.003732 0.000317 10
2455745.404187 1.003820 0.000317 10
2455745.424621 1.003775 0.000317 10
2455745.445056 1.003248 0.000317 10
2455745.465490 1.003437 0.000317 10
2455745.485924 1.003256 0.000317 10
2455745.506358 1.003107 0.000317 10
2455745.526792 1.003459 0.000317 10
2455745.547227 1.003217 0.000317 10
2455745.567661 1.003943 0.000317 10
2455745.588095 1.003698 0.000317 10
2455745.608529 1.003155 0.000317 10
2455745.628964 1.002716 0.000317 10
2455745.649398 1.004017 0.000317 10
2455745.669832 1.003383 0.000317 10
2455745.690266 1.003249 0.000317 10
2455745.710701 1.003693 0.000317 10
2455745.731135 1.004264 0.000317 10
2455745.751569 1.003756 0.000317 10
2455745.772003 1.003602 0.000317 10
2455745.792437 1.004686 0.000317 10
2455745.812872 1.003959 0.000317 10
2455745.833306 1.004771 0.000317 10
2455745.853740 1.003680 0.000317 10
2455745.874174 1.004453 0.000317 10
2455745.894609 1.004089 0.000317 10
2455745.915043 1.003866 0.000317 10
2455745.935477 1.003912 0.000317 10
2455745.955911 1.004438 0.000317 10
2455745.976345 1.004076 0.000317 10
2455745.996780 1.004165 0.000317 10
2455746.017214 1.003059 0.000317 10
2455746.037648 1.003605 0.000317 10
2455746.058082 1.004369 0.000317 10
2455746.078516 1.004059 0.000317 10
2455746.098951 1.004270 0.000317 10
2455746.119385 1.004757 0.000317 10
2455746.139819 1.004524 0.000317 10
2455746.160253 1.004716 0.000317 10
2455746.180688 1.003886 0.000317 10
2455746.201122 1.004658 0.000317 10
2455746.221556 1.004140 0.000317 10
2455746.241990 1.004875 0.000317 10
2455746.262424 1.004466 0.000317 10
2455746.282859 1.004627 0.000317 10
2455746.303293 1.004461 0.000317 10
2455746.323727 1.005277 0.000317 10
2455746.344161 1.004683 0.000317 10
2455746.364596 1.004062 0.000317 10
2455746.385030 1.004209 0.000317 10
2455746.405464 1.004750 0.000317 10
2455746.425898 1.005339 0.000317 10
2455746.446332 1.004452 0.000317 10
2455746.466767 1.005034 0.000317 10
2455746.487201 1.004755 0.000317 10
2455746.507635 1.005232 0.000317 10
2455746.528069 1.004924 0.000317 10
2455746.548504 1.004878 0.000317 10
2455746.568938 1.005063 0.000317 10
2455746.589372 1.005222 0.000317 10
2455746.609806 1.004747 0.000317 10
2455746.630240 1.005373 0.000317 10
2455746.650674 1.005175 0.000317 10
2455746.671109 1.005304 0.000317 10
2455746.691543 1.005350 0.000317 10
2455746.711977 1.005470 0.000317 10
2455746.732411 1.005563 0.000317 10
2455746.752846 1.004873 0.000317 10
2455746.773280 1.005652 0.000317 10
2455746.793714 1.005476 0.000317 10
2455746.814148 1.005629 0.000317 10
2455746.834583 1.005142 0.000317 10
2455746.855017 1.005685 0.000317 10
2455746.875451 1.005452 0.000317 10
2455746.895885 1.005381 0.000317 10
2455746.916319 1.005611 0.000317 10
2455746.936753 1.007786 0.000318 10
2455746.957188 1.005945 0.000317 10
2455746.977622 1.005026 0.000317 10
2455746.998056 1.005888 0.000317 10
2455747.018490 1.005409 0.000317 10
2455747.038925 1.005053 0.000317 10
2455747.059359 1.005980 0.000317 10
2455747.079793 1.005183 0.000317 10
2455747.100227 1.005568 0.000317 10
2455747.120661 1.005950 0.000317 10
2455747.141096 1.005605 0.000317 10
2455747.161530 1.006255 0.000317 10
2455747.181964 1.005741 0.000317 10
2455747.202398 1.005916 0.000317 10
2455747.222832 1.005841 0.000317 10
2455747.243267 1.005955 0.000317 10
2455747.263701 1.005875 0.000317 10
2455747.284135 1.005341 0.000317 10
2455747.304569 1.005753 0.000317 10
2455747.325003 1.006570 0.000317 10
2455747.345438 1.005924 0.000317 10
2455747.365872 1.005948 0.000317 10
2455747.386306 1.006133 0.000317 10
2455747.406740 1.006766 0.000317 10
2455747.427174 1.005369 0.000317 10
2455747.447609 1.006022 0.000317 10
2455747.468043 1.006711 0.000317 10
2455747.488477 1.005714 0.000317 10
2455747.508911 1.005978 0.000317 10
2455747.529345 1.006008 0.000317 10
2455747.549780 1.005756 0.000317 10
2455747.570214 1.005740 0.000317 10
2455747.590648 1.005636 0.000317 10
2455747.611082 1.005621 0.000317 10
2455747.631517 1.006359 0.000317 10
2455747.651951 1.006366 0.000317 10
2455747.672385 1.005658 0.000317 10
2455747.692819 1.005962 0.000317 10
2455747.713253 1.005991 0.000317 10
2455747.733688 1.006055 0.000317 10
2455747.754122 1.006564 0.000317 10
2455747.774556 1.006645 0.000317 10
2455747.794990 1.005230 0.000317 10
2455747.815424 1.006279 0.000317 10
2455747.835858 1.006239 0.000317 10
2455747.856293 1.005816 0.000317 10
2455747.876727 1.006662 0.000317 10
2455747.897161 1.006266 0.000317 10
2455747.938029 1.005792 0.000317 10
2455747.958464 1.006616 0.000317 10
2455747.978898 1.006916 0.000317 10
2455747.999332 1.006766 0.000317 10
2455748.019766 1.005868 0.000317 10
2455748.040200 1.005779 0.000317 10
2455748.060635 1.006104 0.000317 10
2455748.081069 1.006462 0.000317 10
2455748.101503 1.006106 0.000317 10
2455748.121937 1.005912 0.000317 10
2455748.142372 1.006463 0.000317 10
2455748.162806 1.006788 0.000317 10
2455748.183240 1.006542 0.000317 10
2455748.203674 1.006996 0.000317 10
2455748.224108 1.006418 0.000317 10
2455748.244542 1.006904 0.000317 10
2455748.264977 1.006194 0.000317 10
2455748.285411 1.006603 0.000317 10
2455748.305845 1.006805 0.000317 10
2455748.326279 1.006997 0.000317 10
2455748.346713 1.006635 0.000317 10
2455748.367148 1.006852 0.000317 10
2455748.387582 1.006422 0.000317 10
2455748.408016 1.005850 0.000317 10
2455748.428450 1.006440 0.000317 10
2455748.448884 1.006670 0.000317 10
2455748.469319 1.007165 0.000317 10
2455748.489753 1.006747 0.000317 10
2455748.510187 1.006701 0.000317 10
2455748.530621 1.007176 0.000317 10
2455748.551055 1.008913 0.000318 10
2455748.571489 1.006467 0.000317 10
2455748.591924 1.007308 0.000317 10
2455748.632792 1.006762 0.000317 10
2455748.653226 1.006719 0.000317 10
2455748.673660 1.006800 0.000317 10
2455748.694095 1.007009 0.000317 10
2455748.714529 1.006739 0.000317 10
2455748.734963 1.006509 0.000317 10
2455748.755397 1.006799 0.000317 10
2455748.775831 1.007678 0.000317 10
2455748.796266 1.006983 0.000317 10
2455748.816700 1.007124 0.000317 10
2455748.837134 1.007125 0.000317 10
2455748.857568 1.007061 0.000317 10
2455748.878002 1.007060 0.000317 10
2455748.898437 1.006940 0.000317 10
2455748.918871 1.006642 0.000317 10
2455748.939305 1.007116 0.000317 10
2455748.959739 1.006520 0.000317 10
2455748.980173 1.006806 0.000317 10
2455749.000607 1.006468 0.000317 10
2455749.021042 1.007175 0.000317 10
2455749.041476 1.006818 0.000317 10
2455749.061910 1.007187 0.000317 10
2455749.082344 1.006646 0.000317 10
2455749.102778 1.007186 0.000317 10
2455749.123213 1.006445 0.000317 10
2455749.143647 1.006705 0.000317 10
2455749.164081 1.006946 0.000317 10
2455749.184515 1.006596 0.000317 10
2455749.204949 1.006820 0.000317 10
2455749.225384 1.006907 0.000317 10
2455749.245818 1.006883 0.000317 10
2455749.266252 1.007154 0.000317 10
2455749.286686 1.006611 0.000317 10
2455749.307120 1.006804 0.000317 10
2455749.327554 1.006037 0.000317 10
2455749.347989 1.006954 0.000317 10
2455749.368423 1.006852 0.000317 10
2455749.388857 1.006823 0.000317 10
2455749.409291 1.006508 0.000317 10
2455749.429725 1.006969 0.000317 10
2455749.450159 1.006276 0.000317 10
2455749.470594 1.006594 0.000317 10
2455749.491028 1.007095 0.000317 10
2455749.511462 1.006797 0.000317 10
2455749.531896 1.007043 0.000317 10
2455749.552330 1.006858 0.000317 10
2455749.572765 1.007209 0.000317 10
2455749.593199 1.006785 0.000317 10
2455749.613633 1.007245 0.000317 10
2455749.634067 1.006806 0.000317 10
2455749.654501 1.006939 0.000317 10
2455749.674935 1.005929 0.000317 10
2455749.695370 1.007044 0.000317 10
2455749.715804 1.006737 0.000317 10
2455749.736238 1.007113 0.000317 10
2455749.756672 1.007052 0.000317 10
2455749.777106 1.007149 0.000317 10
2455749.797541 1.006911 0.000317 10
2455749.817975 1.007355 0.000317 10
2455749.838409 1.006854 0.000317 10
2455749.858843 1.007586 0.000317 10
2455749.879277 1.007223 0.000317 10
2455749.899711 1.007779 0.000317 10
2455749.920146 1.006624 0.000317 10
2455749.940580 1.006896 0.000317 10
2455749.961014 1.006847 0.000317 10
2455749.981448 1.006661 0.000317 10
2455750.001882 1.007365 0.000317 10
2455750.022316 1.007109 0.000317 10
2455750.042751 1.007459 0.000317 10
2455750.063185 1.006957 0.000317 10
2455750.083619 1.007467 0.000317 10
2455750.104053 1.007091 0.000317 10
2455750.124487 1.006943 0.000317 10
2455750.144922 1.007589 0.000317 10
2455750.165356 1.006733 0.000317 10
2455750.185790 1.007146 0.000317 10
2455750.206224 1.007051 0.000317 10
2455750.226658 1.007313 0.000317 10
2455750.247092 1.006541 0.000317 10
2455750.267527 1.006602 0.000317 10
2455750.287961 1.007233 0.000317 10
2455750.308395 1.007176 0.000317 10
2455750.328829 1.006673 0.000317 10
2455750.349263 1.007083 0.000317 10
2455750.369697 1.006647 0.000317 10
2455750.390132 1.007095 0.000317 10
2455750.410566 1.006934 0.000317 10
2455750.431000 1.006405 0.000317 10
2455750.451434 1.007468 0.000317 10
2455750.471868 1.006611 0.000317 10
2455750.492302 1.006589 0.000317 10
2455750.512737 1.006794 0.000317 10
2455750.533171 1.005879 0.000317 10
2455750.553605 1.006816 0.000317 10
2455750.574039 1.006973 0.000317 10
2455750.594473 1.007054 0.000317 10
2455750.614907 1.006765 0.000317 10
2455750.635342 1.006210 0.000317 10
2455750.655776 1.006803 0.000317 10
2455750.676210 1.007102 0.000317 10
2455750.696644 1.006157 0.000317 10
2455750.717078 1.006423 0.000317 10
2455750.737512 1.006607 0.000317 10
2455750.757947 1.006740 0.000317 10
2455750.778381 1.006728 0.000317 10
2455750.798815 1.007608 0.000317 10
2455750.819249 1.007116 0.000317 10
2455750.860117 1.006329 0.000317 10
2455750.880552 1.007518 0.000318 10
2455750.921420 1.006545 0.000317 10
2455750.941854 1.006873 0.000317 10
2455750.962288 1.006140 0.000317 10
2455750.982722 1.007046 0.000317 10
2455751.003156 1.006396 0.000317 10
2455751.023591 1.006522 0.000317 10
2455751.044025 1.006905 0.000317 10
2455751.064459 1.006158 0.000317 10
2455751.084893 1.006294 0.000317 10
2455751.105327 1.006764 0.000317 10
2455751.125762 1.006323 0.000317 10
2455751.146196 1.006251 0.000317 10
2455751.166630 1.006188 0.000317 10
2455751.187064 1.006878 0.000317 10
2455751.207498 1.007203 0.000317 10
2455751.227932 1.006413 0.000317 10
2455751.248366 1.006474 0.000317 10
2455751.268801 1.006128 0.000317 10
2455751.289235 1.006708 0.000317 10
2455751.309669 1.006028 0.000317 10
2455751.330103 1.005930 0.000317 10
2455751.350537 1.006267 0.000317 10
2455751.370971 1.006798 0.000317 10
2455751.391406 1.006963 0.000317 10
2455751.411840 1.005712 0.000317 10
2455751.432274 1.007218 0.000317 10
2455751.452708 1.005867 0.000317 10
2455751.473142 1.005619 0.000317 10
2455751.493576 1.006364 0.000317 10
2455751.514010 1.005525 0.000317 10
2455751.534445 1.006389 0.000317 10
2455751.554879 1.006099 0.000317 10
2455751.575313 1.006089 0.000317 10
2455751.595747 1.006480 0.000317 10
2455751.616181 1.006153 0.000317 10
2455751.636616 1.005918 0.000317 10
2455751.657050 1.005830 0.000317 10
2455751.677484 1.006014 0.000317 10
2455751.697918 1.006426 0.000317 10
2455751.718352 1.005445 0.000317 10
2455751.738786 1.006210 0.000317 10
2455751.759220 1.005855 0.000317 10
2455751.779655 1.005846 0.000317 10
2455751.800089 1.005787 0.000317 10
2455751.820523 1.006531 0.000317 10
2455751.840957 1.005731 0.000317 10
2455751.861391 1.005902 0.000317 10
2455751.881825 1.006205 0.000317 10
2455751.902259 1.005710 0.000317 10
2455751.922694 1.005524 0.000317 10
2455751.943128 1.005166 0.000317 10
2455751.963562 1.005615 0.000317 10
2455751.983996 1.005130 0.000317 10
2455752.004430 1.005265 0.000317 10
2455752.024864 1.006046 0.000317 10
2455752.045299 1.005160 0.000317 10
2455752.065733 1.005931 0.000317 10
2455752.086167 1.006179 0.000317 10
2455752.106601 1.004577 0.000317 10
2455752.127035 1.006366 0.000317 10
2455752.147469 1.005388 0.000317 10
2455752.167903 1.005449 0.000317 10
2455752.188338 1.005346 0.000317 10
2455752.208772 1.005951 0.000317 10
2455752.229206 1.005636 0.000317 10
2455752.249640 1.005540 0.000317 10
2455752.270074 1.005077 0.000317 10
2455752.290508 1.005618 0.000317 10
2455752.310942 1.005982 0.000317 10
2455752.331377 1.005738 0.000317 10
2455752.351811 1.005485 0.000317 10
2455752.372245 1.004853 0.000317 10
2455752.392679 1.005077 0.000317 10
2455752.413113 1.005471 0.000317 10
2455752.433547 1.005358 0.000317 10
2455752.453982 1.005043 0.000317 10
2455752.474416 1.005650 0.000317 10
2455752.494850 1.004788 0.000317 10
2455752.515284 1.005560 0.000317 10
2455752.535718 1.005247 0.000317 10
2455752.556152 1.005145 0.000317 10
2455752.576586 1.005121 0.000317 10
2455752.597020 1.005539 0.000317 10
2455752.617455 1.005346 0.000317 10
2455752.637889 1.005198 0.000317 10
2455752.658323 1.005339 0.000317 10
2455752.678757 1.004826 0.000317 10
2455752.699191 1.005130 0.000317 10
2455752.719625 1.005363 0.000317 10
2455752.740059 1.005314 0.000317 10
2455752.760494 1.005292 0.000317 10
2455752.780928 1.004978 0.000317 10
2455752.801362 1.005409 0.000317 10
2455752.821796 1.005305 0.000317 10
2455752.842230 1.004588 0.000317 10
2455752.862664 1.004609 0.000317 10
2455752.883098 1.005318 0.000317 10
2455752.903533 1.004249 0.000317 10
2455752.923967 1.004668 0.000317 10
2455752.944401 1.005138 0.000317 10
2455752.964835 1.004978 0.000317 10
2455752.985269 1.005417 0.000317 10
2455753.005703 1.004833 0.000317 10
2455753.026137 1.004225 0.000317 10
2455753.046572 1.004741 0.000317 10
2455753.067006 1.004802 0.000317 10
2455753.087440 1.005124 0.000317 10
2455753.107874 1.004768 0.000317 10
2455753.128308 1.004946 0.000317 10
2455753.148742 1.004754 0.000317 10
2455753.169176 1.004253 0.000317 10
2455753.189611 1.004108 0.000317 10
2455753.210045 1.004479 0.000317 10
2455753.230479 1.005016 0.000317 10
2455753.250913 1.004092 0.000317 10
2455753.271347 1.005142 0.000317 10
2455753.291781 1.004820 0.000317 10
2455753.312215 1.004714 0.000317 10
2455753.332649 1.004656 0.000317 10
2455753.353084 1.004733 0.000317 10
2455753.373518 1.004014 0.000317 10
2455753.393952 1.004518 0.000317 10
2455753.414386 1.004570 0.000317 10
2455753.434820 1.004735 0.000317 10
2455753.455254 1.004842 0.000317 10
2455753.475688 1.004400 0.000317 10
2455753.496123 1.004698 0.000317 10
2455753.516557 1.005799 0.000317 10
2455753.536991 1.004388 0.000317 10
2455753.557425 1.004128 0.000317 10
2455753.577859 1.004929 0.000317 10
2455753.598293 1.004556 0.000317 10
2455753.618727 1.004513 0.000317 10
2455753.639162 1.004669 0.000317 10
2455753.659596 1.005355 0.000317 10
2455753.680030 1.004229 0.000317 10
2455753.700464 1.005506 0.000317 10
2455753.720898 1.004245 0.000317 10
2455753.741332 1.004407 0.000317 10
2455753.761766 1.004572 0.000317 10
2455753.782200 1.004414 0.000317 10
2455753.802635 1.004423 0.000317 10
2455753.823069 1.004575 0.000317 10
2455753.843503 1.003391 0.000317 10
2455753.863937 1.004135 0.000317 10
2455753.904805 1.004013 0.000317 10
2455753.925239 1.004062 0.000317 10
2455753.945673 1.004196 0.000317 10
2455753.966108 1.004380 0.000317 10
2455753.986542 1.003645 0.000317 10
2455754.006976 1.004261 0.000317 10
2455754.027410 1.004078 0.000317 10
2455754.047844 1.003642 0.000317 10
2455754.068278 1.004046 0.000317 10
2455754.088712 1.003492 0.000317 10
2455754.109146 1.004936 0.000317 10
2455754.129581 1.003695 0.000317 10
2455754.150015 1.004078 0.000317 10
2455754.170449 1.004031 0.000317 10
2455754.190883 1.003877 0.000317 10
2455754.211317 1.004157 0.000317 10
2455754.231751 1.003368 0.000317 10
2455754.252185 1.003613 0.000317 10
2455754.272619 1.003701 0.000317 10
2455754.293053 1.004381 0.000317 10
2455754.313488 1.003961 0.000317 10
2455754.333922 1.003171 0.000317 10
2455754.354356 1.003087 0.000317 10
2455754.374790 1.003883 0.000317 10
2455754.395224 1.004027 0.000317 10
2455754.415658 1.004526 0.000317 10
2455754.436092 1.003406 0.000317 10
2455754.456527 1.003476 0.000317 10
2455754.476961 1.003232 0.000317 10
2455754.497395 1.003952 0.000317 10
2455754.517829 1.003720 0.000317 10
2455754.538263 1.003349 0.000317 10
2455754.558697 1.004104 0.000317 10
2455754.579131 1.003681 0.000317 10
2455754.599565 1.003997 0.000317 10
2455754.619999 1.003793 0.000317 10
2455754.640434 1.003782 0.000317 10
2455754.660868 1.003885 0.000317 10
2455754.681302 1.003769 0.000317 10
2455754.701736 1.003505 0.000317 10
2455754.722170 1.003269 0.000317 10
2455754.742604 1.003855 0.000317 10
2455754.763038 1.003775 0.000317 10
2455754.783472 1.003614 0.000317 10
2455754.803906 1.003432 0.000317 10
2455754.824341 1.003098 0.000317 10
2455754.844775 1.003637 0.000317 10
2455754.865209 1.004651 0.000317 10
2455754.885643 1.003471 0.000317 10
2455754.906077 1.003571 0.000317 10
2455754.926511 1.003512 0.000317 10
2455754.946945 1.003711 0.000317 10
2455754.967379 1.003399 0.000317 10
2455754.987814 1.003792 0.000317 10
2455755.008248 1.003432 0.000317 10
2455755.028682 1.003428 0.000317 10
2455755.049116 1.004226 0.000317 10
2455755.069550 1.004357 0.000317 10
2455755.089984 1.003553 0.000317 10
2455755.110418 1.003842 0.000317 10
2455755.130852 1.003619 0.000317 10
2455755.151286 1.003864 0.000317 10
2455755.171721 1.003258 0.000317 10
2455755.192155 1.003676 0.000317 10
2455755.212589 1.003564 0.000317 10
2455755.233023 1.003307 0.000317 10
2455755.253457 1.003760 0.000317 10
2455755.273891 1.002690 0.000317 10
2455755.294325 1.003418 0.000317 10
2455755.314759 1.003363 0.000317 10
2455755.335194 1.003670 0.000317 10
2455755.355628 1.003806 0.000317 10
2455755.376062 1.003722 0.000317 10
2455755.396496 1.004381 0.000317 10
2455755.416930 1.003146 0.000317 10
2455755.437364 1.003541 0.000317 10
2455755.457798 1.003628 0.000317 10
2455755.478232 1.003430 0.000317 10
2455755.498666 1.004091 0.000317 10
2455755.519101 1.004003 0.000317 10
2455755.539535 1.003343 0.000317 10
2455755.559969 1.003591 0.000317 10
2455755.580403 1.003069 0.000317 10
2455755.600837 1.003339 0.000317 10
2455755.621271 1.003474 0.000317 10
2455755.641705 1.003707 0.000317 10
2455755.662139 1.003301 0.000317 10
2455755.682573 1.002940 0.000317 10
2455755.703007 1.004046 0.000317 10
2455755.723442 1.003169 0.000317 10
2455755.743876 1.003435 0.000317 10
